Invoice ID,Line,Customer ID,Product ID,Size,Color,Unit Price,Quantity,Date,Time,Discount,Line Total,Store ID,Employee ID,Currency,SKU,Transaction Type,Payment Method,Invoice Total,
INV-DE-014-04953527,1,817595,17707,S,BLACK,88.5,1,,,0,88.5,14,170,EUR,FECO17707-S-BLACK,Sale,Credit Card,88.5,
INV-FR-025-03001173,1,1251470,15719,L,Black,28.5,1,,,0.35,18.53,25,285,EUR,MASH15719-L-,Sale,Cash,43.53,
INV-FR-025-03001173,2,1251470,15766,S,Black,25,1,,,0,25,25,285,EUR,FELI15766-S-,Sale,Cash,43.53,
INV-UK-016-03524649,1,913446,16865,L,Black,58.5,1,,,0,58.5,16,189,GBP,MASU16865-L-,Sale,Credit Card,58.5,
INV-UK-017-02558883,1,969397,17111,S,MUSTARD,29.5,1,,,0.35,19.18,17,205,GBP,FEDR17111-S-MUSTARD,Sale,Credit Card,19.18,
INV-UK-019-03269425,1,1043405,15557,M,Black,30,1,,,0,30,19,228,GBP,FESP15557-M-,Sale,Credit Card,30,
INV-US-003-04035279,1,171767,16004,M,BEIGE,45.5,1,,,0.35,29.57,3,32,USD,MAT-16004-M-BEIGE,Sale,Cash,29.57,
INV-CN-009-05130017,1,537206,15344,M,Black,495,1,,,0.35,321.75,9,108,CNY,FESH15344-M-,Sale,Credit Card,321.75,
INV-ES-028-01753413,1,1370886,15373,S,Black,33,1,,,0,33,28,319,EUR,FESK15373-S-,Sale,Credit Card,33,
INV-FR-021-03712196,1,1116254,16565,M,SILVER,53.5,1,,,0.35,34.77,21,245,EUR,FEDR16565-M-SILVER,Sale,Credit Card,34.77,
INV-FR-022-02655122,1,1146396,15232,P,RED,51.5,1,,,0.35,33.48,22,254,EUR,CHGI15232-P-RED,Sale,Credit Card,33.48,
INV-UK-018-01844299,1,1016544,15614,M,RED,25.5,1,,,0.35,16.57,18,213,GBP,MAT-15614-M-RED,Sale,Credit Card,66.65,
INV-UK-018-01844299,2,1016544,16861,M,SILVER,33.5,1,,,0,33.5,18,213,GBP,MASW16861-M-SILVER,Sale,Credit Card,66.65,
INV-UK-018-01844299,3,1016544,16109,M,Black,25.5,1,,,0.35,16.57,18,213,GBP,MASH16109-M-,Sale,Credit Card,66.65,
INV-US-001-03880745,1,35332,15685,S,Black,41,1,,,0,41,1,6,USD,FESK15685-S-,Sale,Credit Card,41,
INV-US-004-01495626,1,289096,17760,S,PINK,38,1,,,0,38,4,41,USD,FESW17760-S-PINK,Sale,Cash,38,
INV-CN-006-03123198,1,382419,16070,M,BLACK,375.5,1,,,0,375.5,6,70,CNY,FESW16070-M-BLACK,Sale,Credit Card,375.5,
INV-CN-006-03123207,1,389698,17364,P,Black,345,1,,,0.35,224.25,6,66,CNY,CHGI17364-P-,Sale,Credit Card,2238.47,
INV-CN-006-03123207,2,389698,16435,S,BLUE,649.5,1,,,0.35,422.18,6,66,CNY,FEDR16435-S-BLUE,Sale,Credit Card,2238.47,
INV-CN-006-03123207,3,389698,17278,XXL,PINK,477.5,1,,,0.35,310.38,6,66,CNY,MAT-17278-XXL-PINK,Sale,Credit Card,2238.47,
INV-CN-006-03123207,4,389698,16019,S,Black,535,1,,,0.35,347.75,6,66,CNY,FEDR16019-S-,Sale,Credit Card,2238.47,
INV-CN-006-03123207,5,389698,17631,M,WHITE,698.5,1,,,0.35,454.03,6,66,CNY,FEDR17631-M-WHITE,Sale,Credit Card,2238.47,
INV-CN-006-03123207,6,389698,15269,S,Black,287.5,1,,,0,287.5,6,66,CNY,FESK15269-S-,Sale,Credit Card,2238.47,
INV-CN-006-03123207,7,389698,16940,M,SILVER,296,1,,,0.35,192.4,6,66,CNY,MAT-16940-M-SILVER,Sale,Credit Card,2238.47,
INV-CN-006-03123387,1,402122,16840,L,Black,424.5,1,,,0,424.5,6,66,CNY,MASP16840-L-,Sale,Credit Card,1264.5,
INV-CN-006-03123387,2,402122,17447,M,LILAC,840,1,,,0,840,6,66,CNY,FECO17447-M-LILAC,Sale,Credit Card,1264.5,
INV-CN-007-02327537,1,425519,17851,M,Black,225.5,1,,,0.35,146.58,7,80,CNY,MASH17851-M-,Sale,Credit Card,557.38,
INV-CN-007-02327537,2,425519,15277,M,Black,336,1,,,0.35,218.4,7,80,CNY,MASH15277-M-,Sale,Credit Card,557.38,
INV-CN-007-02327537,3,425519,17669,M,Black,296,1,,,0.35,192.4,7,80,CNY,MASH17669-M-,Sale,Credit Card,557.38,
INV-DE-015-02577643,1,863890,16354,N,Black,6.5,1,,,0,6.5,15,184,EUR,CHAC16354--,Sale,Credit Card,6.5,
INV-FR-021-03712265,1,1131083,15458,XXL,WHITE,52.5,1,,,0.35,34.12,21,247,EUR,MAT-15458-XXL-WHITE,Sale,Cash,34.12,
INV-FR-022-02655102,1,1117506,15215,M,Black,34,1,,,0,34,22,256,EUR,FET-15215-M-,Sale,Credit Card,34,
INV-PT-033-02705889,1,1626613,17149,M,Black,21.5,1,,,0.35,13.97,33,381,EUR,MASH17149-M-,Sale,Credit Card,60.78,
INV-PT-033-02705889,2,1626613,15024,P,GREEN,36,2,,,0.35,46.8,33,381,EUR,CHGI15024-P-GREEN,Sale,Credit Card,60.78,
INV-UK-019-03269399,1,1005108,15693,L,Black,14.5,1,,,0.35,9.43,19,227,GBP,MASH15693-L-,Sale,Credit Card,9.43,
INV-US-001-03880644,1,5365,17933,M,Black,36.5,1,,,0,36.5,1,11,USD,MAUN17933-M-,Sale,Credit Card,36.5,
INV-US-001-03880675,1,35325,17683,M,BLACK,60.5,1,,,0.35,39.33,1,9,USD,FEDR17683-M-BLACK,Sale,Credit Card,99.12,
INV-US-001-03880675,2,35325,17676,P,TURQUOISE,46,2,,,0.35,59.8,1,9,USD,CHGI17676-P-TURQUOISE,Sale,Credit Card,99.12,
INV-US-001-03880727,1,23991,16701,S,Black,66,1,,,0,66,1,11,USD,FESP16701-S-,Sale,Credit Card,66,
INV-US-001-03881022,1,73562,17282,M,Black,61,1,,,0,61,1,6,USD,MASP17282-M-,Sale,Credit Card,61,
INV-US-002-02091771,1,99199,17504,44,Black,85,1,,,0,85,2,20,USD,FEPA17504-44-,Sale,Credit Card,85,
INV-CN-008-01645192,1,481425,15462,M,Black,464,1,,,0,464,8,92,CNY,MASP15462-M-,Sale,Cash,464,
INV-CN-009-05130131,1,666583,16616,S,BLACK,517,1,,,0,517,9,106,CNY,FESW16616-S-BLACK,Sale,Credit Card,517,
INV-CN-010-03304990,1,624630,17902,L,MUSTARD,261,1,,,0.35,169.65,10,115,CNY,MAT-17902-L-MUSTARD,Sale,Credit Card,350.65,
INV-CN-010-03304990,2,624630,17628,N,Black,181,1,,,0,181,10,115,CNY,CHAC17628--,Sale,Credit Card,350.65,
INV-DE-013-03496306,1,799980,17642,M,SILVER,38,1,,,0.35,24.7,13,160,EUR,MAT-17642-M-SILVER,Sale,Credit Card,24.7,
INV-DE-015-02577745,1,873512,17251,XXL,YELLOW,58.5,2,,,0,117,15,177,EUR,MASW17251-XXL-YELLOW,Sale,Credit Card,117,
INV-ES-027-03065948,1,1352788,17344,M,SILVER,52,1,,,0,52,27,308,EUR,FESW17344-M-SILVER,Sale,Credit Card,52,
INV-FR-022-02655067,1,1214902,16007,L,Black,97,1,,,0,97,22,253,EUR,MASU16007-L-,Sale,Credit Card,221.72,
INV-FR-022-02655067,2,1214902,17380,M,GREEN,75,1,,,0,75,22,253,EUR,MACO17380-M-GREEN,Sale,Credit Card,221.72,
INV-FR-022-02655067,3,1214902,17397,L,BLACK,76.5,1,,,0.35,49.73,22,253,EUR,FEDR17397-L-BLACK,Sale,Credit Card,221.72,
INV-PT-031-03922825,1,1544574,16539,S,RED,42.5,1,,,0.35,27.62,31,358,EUR,FEDR16539-S-RED,Sale,Credit Card,27.62,
INV-CN-008-01645108,1,501593,15069,M,Black,207.5,1,,,0.35,134.88,8,95,CNY,MASH15069-M-,Sale,Credit Card,134.88,
INV-CN-009-05130128,1,553898,16577,M,Black,185.5,1,,,0.35,120.58,9,108,CNY,MASH16577-M-,Sale,Credit Card,120.58,
INV-CN-010-03304973,1,644418,15604,M,Black,314,1,,,0.35,204.1,10,122,CNY,FESH15604-M-,Sale,Credit Card,204.1,
INV-CN-010-03305006,1,639985,16883,M,Black,512.5,1,,,0,512.5,10,120,CNY,FESP16883-M-,Sale,Credit Card,512.5,
INV-ES-028-01753430,1,1512621,15542,N,Black,9.5,1,,,0,9.5,28,323,EUR,MAAC15542--,Sale,Credit Card,9.5,
INV-FR-022-02655137,1,1148500,15232,P,RED,51.5,1,,,0.35,33.48,22,258,EUR,CHGI15232-P-RED,Sale,Cash,33.48,
INV-PT-033-02705919,1,1619333,15759,S,MUSTARD,65,1,,,0.35,42.25,33,375,EUR,FEDR15759-S-MUSTARD,Sale,Credit Card,42.25,
INV-PT-033-02705950,1,1600716,15666,L,GREEN,30,1,,,0.35,19.5,33,376,EUR,MAT-15666-L-GREEN,Sale,Credit Card,19.5,
INV-UK-016-03524578,1,923318,16342,M,WHITE,35,1,,,0.35,22.75,16,193,GBP,MAT-16342-M-WHITE,Sale,Credit Card,22.75,
INV-US-001-03880829,1,46973,16966,M,GREEN,33.5,1,,,0.35,21.78,1,11,USD,MAT-16966-M-GREEN,Sale,Cash,21.78,
INV-US-004-01495695,1,27077,16818,P,RED,42,1,,,0.35,27.3,4,43,USD,CHGI16818-P-RED,Sale,Cash,27.3,
INV-US-004-01495795,1,215209,16177,S,Black,43.5,1,,,0,43.5,4,48,USD,FET-16177-S-,Sale,Credit Card,85.9,
INV-US-004-01495795,2,215209,16098,L,Black,46,1,,,0.35,29.9,4,48,USD,FESH16098-L-,Sale,Credit Card,85.9,
INV-US-004-01495795,3,215209,17232,N,Black,12.5,1,,,0,12.5,4,48,USD,MAAC17232--,Sale,Credit Card,85.9,
INV-CN-010-03304964,1,630703,15596,P,BLUE,495,1,,,0.35,321.75,10,118,CNY,CHGI15596-P-BLUE,Sale,Cash,321.75,
INV-CN-010-03304981,1,628922,15544,M,RED,526,1,,,0.35,341.9,10,117,CNY,CHGI15544-M-RED,Sale,Cash,341.9,
INV-DE-011-03367545,1,713564,16668,S,LILAC,53,1,,,0,53,11,134,EUR,FESW16668-S-LILAC,Sale,Credit Card,53,
INV-ES-026-04819172,1,1296551,15796,M,TURQUOISE,42,2,,,0.35,54.6,26,302,EUR,MAT-15796-M-TURQUOISE,Sale,Credit Card,54.6,
INV-FR-021-03712206,1,1108877,16922,M,YELLOW,56,1,,,0.35,36.4,21,247,EUR,CHGI16922-M-YELLOW,Sale,Credit Card,36.4,
INV-FR-021-03712219,1,1112523,16226,S,NEUTRAL,46.5,1,,,0,46.5,21,245,EUR,FESW16226-S-NEUTRAL,Sale,Cash,72.83,
INV-FR-021-03712219,2,1112523,16473,M,Black,40.5,1,,,0.35,26.32,21,245,EUR,MASH16473-M-,Sale,Cash,72.83,
INV-FR-022-02655052,1,1150134,17319,M,Black,57.5,1,,,0.35,37.38,22,256,EUR,FEDR17319-M-,Sale,Credit Card,37.38,
INV-PT-032-03454277,1,1573105,15823,M,Black,22.5,1,,,0.35,14.62,32,366,EUR,MASH15823-M-,Sale,Credit Card,14.62,
INV-PT-034-02151971,1,1626754,17697,XXL,Black,115,1,,,0,115,34,390,EUR,MASU17697-XXL-,Sale,Credit Card,115,
INV-PT-034-02151972,1,1612778,17390,M,SILVER,55.5,1,,,0.35,36.08,34,392,EUR,CHGI17390-M-SILVER,Sale,Cash,36.08,
INV-UK-016-03524594,1,922377,15087,M,Black,16,1,,,0,16,16,192,GBP,FESK15087-M-,Sale,Credit Card,16,
INV-US-005-04364028,1,6968,17693,M,RED,54,1,,,0,54,5,58,USD,MASW17693-M-RED,Sale,Cash,54,
INV-CN-006-03123255,1,413831,17749,M,Black,1061,1,,,0,1061,6,69,CNY,MASU17749-M-,Sale,Credit Card,1061,
INV-CN-006-03123448,1,374649,15227,L,Black,1074,1,,,0,1074,6,67,CNY,MASU15227-L-,Sale,Credit Card,1074,
INV-CN-009-05130012,1,525913,15124,M,Black,521.5,1,,,0,521.5,9,108,CNY,MASP15124-M-,Sale,Credit Card,870.5,
INV-CN-009-05130012,2,525913,15673,M,MUSTARD,349,1,,,0,349,9,108,CNY,CHBA15673-M-MUSTARD,Sale,Credit Card,870.5,
INV-CN-010-03304972,1,611283,17035,M,Black,212,1,,,0,212,10,115,CNY,FET-17035-M-,Sale,Credit Card,212,
INV-DE-011-03367424,1,716684,15302,M,LILAC,32,1,,,0.35,20.8,11,131,EUR,MAT-15302-M-LILAC,Sale,Credit Card,20.8,
INV-FR-021-03712306,1,1131935,17262,M,Black,46,1,,,0,46,21,246,EUR,CHSW17262-M-,Sale,Credit Card,46,
INV-UK-018-01844302,1,1016624,15667,L,Black,13,1,,,0.35,8.45,18,216,GBP,MASH15667-L-,Sale,Credit Card,8.45,
INV-US-001-03880741,1,69149,17376,M,Black,115,1,,,0,115,1,8,USD,FESU17376-M-,Sale,Credit Card,115,
INV-US-003-04035214,1,166434,15551,M,SILVER,78,1,,,0.35,50.7,3,35,USD,FEDR15551-M-SILVER,Sale,Credit Card,50.7,
INV-CN-006-03123205,1,378855,17224,M,NEUTRAL,398,1,,,0,398,6,68,CNY,MACO17224-M-NEUTRAL,Sale,Credit Card,398,
INV-CN-008-01645166,1,506564,16350,M,GREEN,340.5,1,,,0.35,221.33,8,91,CNY,CHGI16350-M-GREEN,Sale,Credit Card,221.33,
INV-CN-010-03304959,1,619760,17937,M,TURQUOISE,371.5,1,,,0,371.5,10,122,CNY,CHCO17937-M-TURQUOISE,Sale,Credit Card,1008,
INV-CN-010-03304959,2,619760,15460,48,Black,636.5,1,,,0,636.5,10,122,CNY,MAPA15460-48-,Sale,Credit Card,1008,
INV-ES-026-04819199,1,1327543,15941,M,BLACK,78,1,,,0.35,50.7,26,300,EUR,FEDR15941-M-BLACK,Sale,Credit Card,50.7,
INV-ES-026-04819224,1,1298513,16514,M,Black,27,1,,,0.35,17.55,26,299,EUR,FESH16514-M-,Sale,Cash,17.55,
INV-ES-028-01753377,1,1368500,16578,42,Black,55,1,,,0,55,28,319,EUR,MAPA16578-42-,Sale,Cash,55,
INV-US-001-03880709,1,239523,15934,M,NEUTRAL,59,1,,,0.35,38.35,1,13,USD,CHGI15934-M-NEUTRAL,Sale,Credit Card,38.35,
INV-US-002-02091673,1,204799,16743,G,Black,40.5,1,,,0,40.5,2,18,USD,CHPA16743-G-,Sale,Credit Card,40.5,
INV-US-002-02091677,1,115446,17192,36,Black,81.5,1,,,0,81.5,2,19,USD,FEPA17192-36-,Sale,Credit Card,81.5,
INV-CN-006-03123243,1,360091,15718,L,GREEN,375.5,1,,,0.35,244.08,6,72,CNY,MAT-15718-L-GREEN,Sale,Cash,244.08,
INV-CN-006-03123248,1,389372,15093,M,WHITE,464,1,,,0,464,6,67,CNY,MASW15093-M-WHITE,Sale,Credit Card,464,
INV-CN-006-03123269,1,381416,16440,M,Black,795.5,1,,,0,795.5,6,71,CNY,FESU16440-M-,Sale,Credit Card,795.5,
INV-CN-009-05130140,1,592288,16532,M,TURQUOISE,362.5,1,,,0.35,235.62,9,106,CNY,CHGI16532-M-TURQUOISE,Sale,Cash,235.62,
INV-DE-014-04953545,1,830399,15157,M,Black,40.5,1,,,0,40.5,14,170,EUR,CHPA15157-M-,Sale,Cash,40.5,
INV-PT-032-03454269,1,1585998,16974,P,WHITE,53.5,3,,,0.35,104.32,32,369,EUR,CHGI16974-P-WHITE,Sale,Credit Card,104.32,
INV-US-002-02091818,1,83514,16886,M,BLUE,79.5,1,,,0,79.5,2,21,USD,MACO16886-M-BLUE,Sale,Credit Card,79.5,
INV-US-002-02091877,1,84295,16512,M,TURQUOISE,36.5,1,,,0,36.5,2,22,USD,FESW16512-M-TURQUOISE,Sale,Credit Card,36.5,
INV-US-004-01495755,1,240302,16160,XL,LILAC,34.5,1,,,0.35,22.43,4,48,USD,MAT-16160-XL-LILAC,Sale,Credit Card,22.43,
INV-CN-006-03123412,1,419995,17068,M,Black,760,1,,,0,760,6,68,CNY,MACO17068-M-,Sale,Credit Card,760,
INV-CN-007-02327591,1,672030,17864,S,TURQUOISE,415.5,1,,,0,415.5,7,80,CNY,FESW17864-S-TURQUOISE,Sale,Credit Card,415.5,
INV-DE-013-03496343,1,795838,15930,L,Black,46.5,1,,,0,46.5,13,159,EUR,MASP15930-L-,Sale,Credit Card,46.5,
INV-DE-015-02577669,1,865348,15414,G,Black,35.5,1,,,0.35,23.07,15,183,EUR,CHGI15414-G-,Sale,Credit Card,75.72,
INV-DE-015-02577669,2,865348,15745,M,Black,35.5,1,,,0.35,23.07,15,183,EUR,MASH15745-M-,Sale,Credit Card,75.72,
INV-DE-015-02577669,3,865348,15058,M,Black,45.5,1,,,0.35,29.57,15,183,EUR,FESH15058-M-,Sale,Credit Card,75.72,
INV-DE-015-02577717,1,864967,17910,P,BLACK,57,1,,,0.35,37.05,15,183,EUR,CHGI17910-P-BLACK,Sale,Credit Card,37.05,
INV-ES-026-04819230,1,1296552,15841,S,Black,28,1,,,0,28,26,302,EUR,FESK15841-S-,Sale,Cash,28,
INV-ES-027-03065859,1,1332566,17633,M,Black,29.5,1,,,0,29.5,27,311,EUR,FET-17633-M-,Sale,Credit Card,29.5,
INV-ES-028-01753386,1,1487001,15561,XL,YELLOW,60.5,1,,,0,60.5,28,322,EUR,MASW15561-XL-YELLOW,Sale,Cash,60.5,
INV-FR-023-03378897,1,1179552,15354,L,NEUTRAL,23,1,,,0.35,14.95,23,264,EUR,MAT-15354-L-NEUTRAL,Sale,Credit Card,14.95,
INV-UK-016-03524640,1,920190,15525,S,LILAC,42,1,,,0.35,27.3,16,189,GBP,FEDR15525-S-LILAC,Sale,Credit Card,137.32,
INV-UK-016-03524640,2,920190,16057,M,Black,18.5,1,,,0.35,12.03,16,189,GBP,MASH16057-M-,Sale,Credit Card,137.32,
INV-UK-016-03524640,3,920190,16240,48,Black,64,1,,,0,64,16,189,GBP,MAPA16240-48-,Sale,Credit Card,137.32,
INV-UK-016-03524640,4,920190,15022,N,Black,7,1,,,0,7,16,189,GBP,MAAC15022--,Sale,Credit Card,137.32,
INV-UK-016-03524640,5,920190,17629,S,NEUTRAL,27,1,,,0,27,16,189,GBP,FECO17629-S-NEUTRAL,Sale,Credit Card,137.32,
INV-US-004-01495733,1,233069,17806,G,MUSTARD,62.5,1,,,0.35,40.62,4,47,USD,CHGI17806-G-MUSTARD,Sale,Credit Card,138.88,
INV-US-004-01495733,2,233069,15700,M,LILAC,45,1,,,0.35,29.25,4,47,USD,CHGI15700-M-LILAC,Sale,Credit Card,138.88,
INV-US-004-01495733,3,233069,16054,M,Black,69,1,,,0,69,4,47,USD,MACO16054-M-,Sale,Credit Card,138.88,
INV-CN-006-03123143,1,394110,17251,XL,YELLOW,517,3,,,0,1551,6,66,CNY,MASW17251-XL-YELLOW,Sale,Credit Card,1711.88,
INV-CN-006-03123143,2,394110,17565,M,Black,247.5,1,,,0.35,160.88,6,66,CNY,MASH17565-M-,Sale,Credit Card,1711.88,
INV-CN-006-03123459,1,553713,16272,P,WHITE,300.5,1,,,0.35,195.33,6,71,CNY,CHGI16272-P-WHITE,Sale,Credit Card,195.33,
INV-CN-007-02327531,1,667302,15198,L,LILAC,132.5,1,,,0.35,86.12,7,77,CNY,MAT-15198-L-LILAC,Sale,Credit Card,501.62,
INV-CN-007-02327531,2,667302,15488,M,Black,415.5,1,,,0,415.5,7,77,CNY,MASP15488-M-,Sale,Credit Card,501.62,
INV-DE-012-02861287,1,765578,15307,M,Black,20.5,1,,,0,20.5,12,144,EUR,MAUN15307-M-,Sale,Credit Card,46.83,
INV-DE-012-02861287,2,765578,16766,GG,YELLOW,40.5,1,,,0.35,26.32,12,144,EUR,CHGI16766-GG-YELLOW,Sale,Credit Card,46.83,
INV-FR-024-03707109,1,1221016,16436,S,Black,29.5,1,,,0.35,19.18,24,274,EUR,FESH16436-S-,Sale,Credit Card,19.18,
INV-UK-017-02558887,1,959663,17208,M,MUSTARD,34,1,,,0.35,22.1,17,205,GBP,CHGI17208-M-MUSTARD,Sale,Credit Card,22.1,
INV-US-002-02091660,1,115065,17190,S,Black,24,1,,,0.35,15.6,2,23,USD,FESH17190-S-,Sale,Credit Card,15.6,
INV-ES-029-04576456,1,1434450,16142,M,BLUE,44,1,,,0.35,28.6,29,329,EUR,CHGI16142-M-BLUE,Sale,Credit Card,28.6,
INV-FR-022-02655043,1,1139330,16082,M,BEIGE,39,1,,,0.35,25.35,22,257,EUR,MAT-16082-M-BEIGE,Sale,Credit Card,142.97,
INV-FR-022-02655043,2,1139330,16881,L,Black,25,1,,,0,25,22,257,EUR,FESK16881-L-,Sale,Credit Card,142.97,
INV-FR-022-02655043,3,1139330,16012,M,Black,42.5,1,,,0.35,27.62,22,257,EUR,CHGI16012-M-,Sale,Credit Card,142.97,
INV-FR-022-02655043,4,1139330,15900,XL,NEUTRAL,42.5,1,,,0.35,27.62,22,257,EUR,MAT-15900-XL-NEUTRAL,Sale,Credit Card,142.97,
INV-FR-022-02655043,5,1139330,15499,L,YELLOW,57.5,1,,,0.35,37.38,22,257,EUR,FEDR15499-L-YELLOW,Sale,Credit Card,142.97,
INV-PT-031-03922798,1,1536870,15762,36,Black,55,1,,,0,55,31,357,EUR,FEPA15762-36-,Sale,Credit Card,55,
INV-PT-031-03922805,1,1640746,15414,P,Black,35.5,1,,,0.35,23.07,31,354,EUR,CHGI15414-P-,Sale,Credit Card,23.07,
INV-UK-017-02558862,1,959637,17637,L,Black,27,1,,,0,27,17,200,GBP,FESP17637-L-,Sale,Credit Card,27,
INV-US-001-03880543,1,23463,16237,M,TURQUOISE,58,1,,,0,58,1,6,USD,MASW16237-M-TURQUOISE,Sale,Cash,58,
INV-CN-006-03123210,1,360040,16575,M,PINK,367,1,,,0,367,6,68,CNY,MASW16575-M-PINK,Sale,Credit Card,367,
INV-CN-006-03123498,1,388416,16064,M,LILAC,455.5,1,,,0.35,296.07,6,66,CNY,CHGI16064-M-LILAC,Sale,Credit Card,468.32,
INV-CN-006-03123498,2,388416,15050,M,GREEN,265,1,,,0.35,172.25,6,66,CNY,CHGI15050-M-GREEN,Sale,Credit Card,468.32,
INV-DE-013-03496236,1,808418,15480,L,Black,25.5,1,,,0,25.5,13,154,EUR,FELI15480-L-,Sale,Cash,117.15,
INV-DE-013-03496236,2,808418,16591,S,PINK,55.5,2,,,0.35,72.15,13,154,EUR,FEDR16591-S-PINK,Sale,Cash,117.15,
INV-DE-013-03496236,3,808418,16212,L,NEUTRAL,30,1,,,0.35,19.5,13,154,EUR,MAT-16212-L-NEUTRAL,Sale,Cash,117.15,
INV-DE-014-04953543,1,818499,15978,M,NEUTRAL,49.5,1,,,0.35,32.18,14,170,EUR,MAT-15978-M-NEUTRAL,Sale,Credit Card,32.18,
INV-DE-015-02577667,1,846454,16212,M,NEUTRAL,30,1,,,0.35,19.5,15,184,EUR,MAT-16212-M-NEUTRAL,Sale,Credit Card,19.5,
INV-DE-015-02577718,1,863577,16788,M,Black,60.5,1,,,0,60.5,15,180,EUR,MASP16788-M-,Sale,Cash,60.5,
INV-ES-027-03065897,1,1346365,16045,S,BEIGE,68,1,,,0.35,44.2,27,313,EUR,FEDR16045-S-BEIGE,Sale,Credit Card,44.2,
INV-ES-028-01753457,1,1386992,16358,S,Black,44.5,1,,,0.35,28.93,28,322,EUR,FESH16358-S-,Sale,Credit Card,51.42,
INV-ES-028-01753457,2,1386992,15735,L,Black,22.5,1,,,0,22.5,28,322,EUR,FET-15735-L-,Sale,Credit Card,51.42,
INV-ES-030-04414993,1,1435393,17364,M,Black,39,1,,,0.35,25.35,30,340,EUR,CHGI17364-M-,Sale,Credit Card,25.35,
INV-FR-021-03712178,1,1096473,15555,M,Black,31.5,1,,,0,31.5,21,244,EUR,FESK15555-M-,Sale,Credit Card,61.5,
INV-FR-021-03712178,2,1096473,17015,N,Black,30,1,,,0,30,21,244,EUR,FEAC17015--,Sale,Credit Card,61.5,
INV-FR-023-03378990,1,1198814,15793,N,Black,9.5,1,,,0,9.5,23,265,EUR,FEAC15793--,Sale,Credit Card,9.5,
INV-PT-032-03454293,1,1586691,17252,M,BLACK,40.5,1,,,0.35,26.32,32,365,EUR,MAT-17252-M-BLACK,Sale,Credit Card,26.32,
INV-UK-016-03524610,1,910222,17257,L,Black,21,1,,,0,21,16,194,GBP,MAUN17257-L-,Sale,Credit Card,21,
INV-US-001-03880725,1,41536,15450,36,Black,107.5,1,,,0,107.5,1,10,USD,FEPA15450-36-,Sale,Credit Card,107.5,
INV-US-003-04035219,1,185953,16903,S,Black,61,1,,,0.35,39.65,3,32,USD,FEDR16903-S-,Sale,Credit Card,39.65,
INV-US-004-01495660,1,263518,17344,L,SILVER,61,1,,,0,61,4,43,USD,FESW17344-L-SILVER,Sale,Cash,61,
INV-CN-006-03123538,1,392896,17880,L,Black,517,3,,,0,1551,6,67,CNY,MASP17880-L-,Sale,Cash,2046,
INV-CN-006-03123538,2,392896,15274,M,NEUTRAL,495,1,,,0,495,6,67,CNY,MACO15274-M-NEUTRAL,Sale,Cash,2046,
INV-CN-009-05130094,1,598808,16251,M,BURGUNDY,610,1,,,0,610,9,108,CNY,FECO16251-M-BURGUNDY,Sale,Credit Card,610,
INV-DE-011-03367434,1,725793,16216,M,Black,37,2,,,0,74,11,129,EUR,MASP16216-M-,Sale,Credit Card,74,
INV-DE-012-02861281,1,868959,16290,L,GOLD,59.5,1,,,0.35,38.68,12,143,EUR,MAT-16290-L-GOLD,Sale,Credit Card,38.68,
INV-DE-015-02577636,1,848911,15243,S,Black,31,1,,,0,31,15,184,EUR,FESK15243-S-,Sale,Cash,31,
INV-ES-028-01753459,1,1391592,17516,XXL,Black,47.5,1,,,0,47.5,28,324,EUR,MASP17516-XXL-,Sale,Credit Card,47.5,
INV-FR-021-03712157,1,1091427,16829,S,Black,36.5,1,,,0,36.5,21,243,EUR,FESK16829-S-,Sale,Cash,36.5,
INV-FR-021-03712210,1,1105786,15991,M,GREEN,86,1,,,0,86,21,246,EUR,FECO15991-M-GREEN,Sale,Credit Card,86,
INV-FR-022-02655115,1,1137137,16185,M,BEIGE,37.5,1,,,0,37.5,22,254,EUR,MASW16185-M-BEIGE,Sale,Credit Card,37.5,
INV-FR-023-03378945,1,1182674,17409,L,Black,31,1,,,0.35,20.15,23,269,EUR,MASH17409-L-,Sale,Credit Card,65.65,
INV-FR-023-03378945,2,1182674,17422,M,BLACK,45.5,1,,,0,45.5,23,269,EUR,FESW17422-M-BLACK,Sale,Credit Card,65.65,
INV-FR-023-03378972,1,1239252,17247,M,Black,53,1,,,0,53,23,264,EUR,FESP17247-M-,Sale,Credit Card,53,
INV-FR-025-03001179,1,1246326,16864,46,Black,79,1,,,0,79,25,291,EUR,MAPA16864-46-,Sale,Credit Card,79,
INV-PT-032-03454283,1,1593696,17843,S,Black,36.5,1,,,0,36.5,32,368,EUR,FESK17843-S-,Sale,Credit Card,238.15,
INV-PT-032-03454283,2,1593696,16447,L,Black,30.5,1,,,0.35,19.82,32,368,EUR,MASH16447-L-,Sale,Credit Card,238.15,
INV-PT-032-03454283,3,1593696,15320,38,Black,72,1,,,0,72,32,368,EUR,FEPA15320-38-,Sale,Credit Card,238.15,
INV-PT-032-03454283,4,1593696,15839,L,Black,25,1,,,0,25,32,368,EUR,FET-15839-L-,Sale,Credit Card,238.15,
INV-PT-032-03454283,5,1593696,15759,L,MUSTARD,65,1,,,0.35,42.25,32,368,EUR,FEDR15759-L-MUSTARD,Sale,Credit Card,238.15,
INV-PT-032-03454283,6,1593696,16654,L,YELLOW,23,1,,,0.35,14.95,32,368,EUR,MAT-16654-L-YELLOW,Sale,Credit Card,238.15,
